iter	Passed	Remaining
1664	104848	524872
1665	104902	524765
1666	104966	524705
1667	105021	524602
1668	105083	524534
1669	105142	524454
1670	105201	524370
1671	105264	524309
1672	105310	524162
1673	105369	524079
1674	105428	523994
1675	105486	523906
1676	105535	523777
1677	105591	523679
1678	105642	523555
1679	105703	523485
1680	105768	523432
1681	105820	523312
1682	105876	523217
1683	105927	523096
1684	105986	523014
1685	106043	522923
1686	106097	522812
1687	106156	522732
1688	106215	522649
1689	106275	522571
1690	106331	522474
1691	106385	522371
1692	106438	522259
1693	106494	522164
1694	106559	522112
1695	106613	522006
1696	106671	521916
1697	106728	521825
1698	106784	521729
1699	106847	521666
1700	106906	521583
1701	106966	521510
1702	107025	521428
1703	107083	521341
1704	107147	521284
1705	107211	521227
1706	107267	521130
1707	107329	521063
1708	107385	520965
1709	107447	520901
1710	107504	520807
1711	107559	520710
1712	107621	520642
1713	107680	520561
1714	107736	520463
1715	107797	520391
1716	107854	520304
1717	107907	520194
1718	107964	520099
1719	108013	519973
1720	108073	519896
1721	108135	519828
1722	108196	519756
1723	108258	519692
1724	108318	519614
1725	108379	519541
1726	108432	519434
1727	108491	519352
1728	108552	519279
1729	108599	519144
1730	108667	519103
1731	108731	519048
1732	108780	518920
1733	108830	518794
1734	108886	518700
1735	108941	518602
1736	109001	518526
1737	109060	518446
1738	109123	518382
1739	109168	518238
1740	109226	518150
1741	109274	518021
1742	109330	517924
1743	109384	517821
1744	109449	517766
1745	109509	517690
1746	109563	517591
1747	109619	517494
1748	109668	517365
1749	109723	517267
1750	109783	517190
1751	109839	517096
1752	109898	517019
1753	109958	516942
1754	110029	516919
1755	110094	516866
1756	110156	516800
1757	110211	516704
1758	110266	516605
1759	110328	516537
1760	110384	516443
1761	110451	516401
1762	110513	516334
1763	110574	516264
1764	110636	516196
1765	110689	516089
1766	110752	516030
1767	110804	515917
1768	110852	515788
1769	110913	515714
1770	110978	515663
1771	111033	515568
1772	111096	515506
1773	111153	515414
1774	111219	515369
1775	111282	515307
1776	111343	515240
1777	111405	515172
1778	111466	515102
1779	111532	515052
1780	111598	515009
1781	111666	514970
1782	111729	514907
1783	111790	514837
1784	111850	514762
1785	111898	514634
1786	111967	514600
1787	112028	514529
1788	112082	514428
1789	112133	514309
1790	112196	514248
1791	112267	514223
1792	112323	514133
1793	112374	514015
1794	112438	513958
1795	112492	513859
1796	112551	513779
1797	112610	513698
1798	112676	513653
1799	112738	513587
1800	112799	513516
1801	112860	513447
1802	112921	513378
1803	112976	513277
1804	113025	513155
1805	113082	513065
1806	113143	512996
1807	113214	512969
1808	113278	512916
1809	113342	512858
1810	113408	512810
1811	113478	512784
1812	113534	512689
1813	113595	512620
1814	113651	512527
1815	113704	512419
1816	113765	512351
1817	113820	512254
1818	113880	512180
1819	113935	512083
1820	113993	512000
1821	114052	511923
1822	114108	511831
1823	114166	511744
1824	114228	511681
1825	114288	511606
1826	114350	511542
1827	114411	511472
1828	114457	511335
1829	114511	511232
1830	114549	511062
1831	114605	510969
1832	114649	510826
1833	114709	510752
1834	114760	510635
1835	114822	510572
1836	114889	510529
1837	114959	510498
1838	115007	510371
1839	115055	510247
1840	115104	510121
1841	115162	510040
1842	115225	509982
1843	115274	509858
1844	115336	509794
1845	115401	509744
1846	115455	509642
1847	115513	509559
1848	115567	509459
1849	115625	509377
1850	115683	509293
1851	115733	509175
1852	115786	509074
1853	115850	509015
1854	115911	508947
1855	115967	508858
1856	116022	508763
1857	116072	508645
1858	116120	508520
1859	116175	508425
1860	116220	508285
1861	116281	508215
1862	116336	508120
1863	116397	508054
1864	116457	507978
1865	116515	507895
1866	116576	507830
1867	116637	507759
1868	116704	507716
1869	116750	507581
1870	116799	507462
1871	116854	507367
1872	116911	507282
1873	116968	507195
1874	117020	507088
1875	117076	506998
1876	117133	506911
1877	117190	506827
1878	117247	506739
1879	117309	506677
1880	117361	506568
1881	117426	506517
1882	117487	506450
1883	117548	506382
1884	117609	506314
1885	117674	506263
1886	117740	506217
1887	117807	506171
1888	117868	506104
1889	117926	506025
1890	117982	505932
1891	118044	505871
1892	118113	505833
1893	118176	505776
1894	118224	505649
1895	118276	505544
1896	118337	505475
1897	118435	505566
1898	118509	505551
1899	118568	505475
1900	118625	505389
1901	118681	505301
1902	118748	505260
1903	118810	505193
1904	118874	505136
1905	118932	505058
1906	118995	504996
1907	119061	504949
1908	119124	504888
1909	119183	504812
1910	119242	504737
1911	119297	504643
1912	119355	504561
1913	119417	504497
1914	119479	504432
1915	119539	504362
1916	119607	504322
1917	119680	504307
1918	119743	504247
1919	119799	504155
1920	119854	504062
1921	119916	503998
1922	119975	503922
1923	120046	503896
1924	120114	503855
1925	120173	503781
1926	120232	503704
1927	120288	503613
1928	120349	503544
1929	120410	503476
1930	120472	503413
1931	120538	503366
1932	120609	503341
1933	120663	503244
1934	120724	503173
1935	120769	503038
1936	120822	502937
1937	120875	502837
1938	120931	502748
1939	120979	502627
1940	121032	502526
1941	121091	502448
1942	121155	502391
1943	121213	502314
1944	121274	502245
1945	121329	502152
1946	121387	502071
1947	121436	501953
1948	121487	501846
1949	121547	501774
1950	121610	501712
1951	121672	501648
1952	121733	501582
1953	121798	501530
1954	121855	501446
1955	121916	501376
1956	121975	501301
1957	122033	501222
1958	122095	501157
1959	122157	501096
1960	122207	500980
1961	122265	500902
1962	122318	500803
1963	122377	500723
1964	122440	500666
1965	122506	500618
1966	122578	500594
1967	122647	500559
1968	122697	500447
1969	122756	500372
1970	122804	500254
1971	122854	500140
1972	122919	500088
1973	122989	500059
1974	123056	500013
1975	123206	500309
1976	123310	500416
1977	123386	500407
1978	123448	500342
1979	123497	500227
1980	123549	500124
1981	123606	500040
1982	123686	500046
1983	123749	499986
1984	123813	499931
1985	123881	499891
1986	123947	499844
1987	124014	499800
1988	124079	499750
1989	124147	499709
1990	124207	499639
1991	124271	499581
1992	124329	499500
1993	124403	499487
1994	124455	499380
1995	124514	499305
1996	124570	499216
1997	124639	499179
1998	124705	499133
1999	124766	499065
2000	124834	499026
2001	124907	499005
2002	124979	498980
2003	125051	498956
2004	125115	498901
2005	125186	498875
2006	125259	498854
2007	125334	498840
2008	125410	498832
2009	125484	498816
2010	125557	498796
2011	125622	498743
2012	125669	498618
2013	125746	498613
2014	125794	498494
2015	125865	498467
2016	125928	498407
2017	125997	498369
2018	126063	498324
2019	126110	498196
2020	126181	498171
2021	126274	498227
2022	126355	498241
2023	126429	498220
2024	126493	498166
2025	126552	498090
2026	126608	498000
2027	126668	497928
2028	126729	497860
2029	126791	497797
2030	126850	497720
2031	126928	497719
2032	126992	497664
2033	127052	497590
2034	127123	497563
2035	127191	497520
2036	127265	497505
2037	127321	497415
2038	127384	497355
2039	127445	497288
2040	127505	497216
2041	127556	497109
2042	127611	497017
2043	127668	496932
2044	127727	496855
2045	127794	496813
2046	127849	496722
2047	127912	496661
2048	127981	496624
2049	128040	496548
2050	128099	496469
2051	128167	496430
2052	128229	496366
2053	128304	496353
2054	128378	496333
2055	128442	496275
2056	128513	496249
2057	128575	496183
2058	128635	496111
2059	128701	496062
2060	128766	496012
2061	128833	495965
2062	128904	495937
2063	128968	495878
2064	129028	495807
2065	129094	495756
2066	129154	495684
2067	129208	495589
2068	129260	495487
2069	129320	495418
2070	129387	495372
2071	129448	495302
2072	129514	495254
2073	129573	495179
2074	129646	495157
2075	129712	495105
2076	129774	495042
2077	129848	495025
2078	129911	494964
2079	129977	494914
2080	130049	494887
2081	130122	494864
2082	130172	494756
2083	130224	494654
2084	130291	494607
2085	130349	494526
2086	130410	494458
2087	130475	494408
2088	130541	494359
2089	130602	494289
2090	130661	494212
2091	130721	494141
2092	130781	494072
2093	130849	494029
2094	130912	493966
2095	130970	493888
2096	131029	493811
2097	131095	493762
2098	131153	493683
2099	131217	493629
2100	131283	493578
2101	131344	493508
2102	131405	493441
2103	131465	493372
2104	131533	493327
2105	131587	493235
2106	131655	493193
2107	131721	493143
2108	131788	493096
2109	131843	493006
2110	131917	492986
2111	131977	492914
2112	132028	492810
2113	132098	492774
2114	132164	492724
2115	132219	492634
2116	132269	492527
2117	132328	492453
2118	132391	492390
2119	132456	492337
2120	132518	492275
2121	132598	492276
2122	132664	492225
2123	132723	492150
2124	132794	492119
2125	132856	492057
2126	132911	491966
2127	132981	491929
2128	133045	491873
2129	133114	491834
2130	133209	491895
2131	133275	491844
2132	133355	491846
2133	133418	491784
2134	133480	491720
2135	133560	491724
2136	133652	491769
2137	133712	491695
2138	133785	491672
2139	133847	491606
2140	133920	491585
2141	133988	491542
2142	134044	491456
2143	134101	491371
2144	134159	491291
2145	134212	491194
2146	134276	491138
2147	134341	491084
2148	134393	490981
2149	134451	490904
2150	134508	490820
2151	134571	490761
2152	134631	490689
2153	134685	490593
2154	134747	490531
2155	134815	490486
2156	134868	490389
2157	134930	490327
2158	134982	490226
2159	135052	490191
2160	135112	490117
2161	135182	490084
2162	135254	490054
2163	135317	489992
2164	135368	489891
2165	135426	489812
2166	135490	489753
2167	135561	489720
2168	135632	489691
2169	135691	489614
2170	135741	489506
2171	135802	489440
2172	135861	489365
2173	135921	489291
2174	135999	489285
2175	136079	489287
2176	136138	489210
2177	136196	489133
2178	136255	489057
2179	136316	488987
2180	136378	488922
2181	136434	488837
2182	136510	488822
2183	136577	488776
2184	136634	488695
2185	136699	488641
2186	136767	488597
2187	136836	488557
2188	136898	488495
2189	136963	488439
2190	137026	488379
2191	137098	488351
2192	137165	488303
2193	137229	488248
2194	137295	488197
2195	137355	488125
2196	137416	488056
2197	137486	488020
2198	137548	487955
2199	137613	487903
2200	137666	487807
2201	137719	487710
2202	137789	487671
2203	137854	487620
2204	137912	487540
2205	137977	487485
2206	138072	487537
2207	138137	487483
2208	138199	487421
2209	138264	487368
2210	138330	487315
2211	138387	487233
2212	138454	487187
2213	138520	487137
2214	138584	487078
2215	138653	487040
2216	138720	486990
2217	138794	486969
2218	138860	486918
2219	138937	486906
2220	139000	486845
2221	139071	486811
2222	139130	486737
2223	139190	486666
2224	139243	486568
2225	139312	486530
2226	139402	486561
2227	139457	486474
2228	139524	486426
2229	139580	486342
2230	139632	486242
2231	139702	486205
2232	139767	486151
2233	139841	486126
2234	139921	486125
2235	139997	486108
2236	140069	486078
2237	140135	486027
2238	140198	485968
2239	140264	485915
2240	140325	485849
2241	140384	485771
2242	140441	485691
2243	140500	485616
2244	140567	485566
2245	140621	485474
2246	140680	485399
2247	140736	485315
2248	140789	485218
2249	140854	485166
2250	140909	485076
2251	140975	485025
2252	141038	484963
2253	141105	484916
2254	141173	484872
2255	141232	484798
2256	141294	484733
2257	141354	484661
2258	141417	484601
2259	141477	484529
2260	141537	484456
2261	141595	484379
2262	141658	484319
2263	141720	484251
2264	141779	484178
2265	141842	484117
2266	141899	484034
2267	141957	483956
2268	142013	483872
2269	142069	483786
2270	142129	483715
2271	142198	483675
2272	142258	483603
2273	142317	483529
2274	142388	483493
2275	142451	483434
2276	142516	483379
2277	142571	483290
2278	142632	483223
2279	142697	483168
2280	142753	483082
2281	142813	483012
2282	142872	482939
2283	142937	482882
2284	142998	482815
2285	143040	482682
2286	143101	482616
2287	143177	482598
2288	143237	482526
2289	143306	482485
2290	143359	482391
2291	143423	482332
2292	143490	482284
2293	143547	482205
2294	143614	482155
2295	143673	482081
2296	143732	482007
2297	143800	481963
2298	143860	481891
2299	143928	481847
2300	143987	481773
2301	144050	481710
2302	144109	481638
2303	144169	481567
2304	144220	481465
2305	144290	481425
2306	144355	481372
2307	144412	481291
2308	144470	481214
2309	144538	481170
2310	144590	481072
2311	144650	481001
2312	144720	480961
2313	144767	480847
2314	144821	480756
2315	144885	480701
2316	144945	480628
2317	145010	480573
2318	145055	480452
2319	145108	480359
2320	145161	480265
2321	145227	480214
2322	145277	480108
2323	145350	480081
2324	145411	480015
2325	145452	479881
2326	145505	479788
2327	145567	479721
2328	145635	479679
2329	145694	479604
2330	145768	479579
2331	145846	479567
2332	145910	479509
2333	145956	479393
2334	146012	479307
2335	146089	479292
2336	146156	479246
2337	146223	479197
2338	146285	479132
2339	146357	479101
2340	146423	479050
2341	146493	479010
2342	146560	478964
2343	146620	478894
2344	146683	478833
2345	146745	478767
2346	146811	478718
2347	146872	478649
2348	146937	478594
2349	146991	478505
2350	147041	478399
2351	147094	478307
2352	147156	478243
2353	147220	478184
2354	147280	478114
2355	147350	478077
2356	147414	478019
2357	147478	477959
2358	147532	477869
2359	147598	477817
2360	147685	477836
2361	147786	477898
2362	147849	477835
2363	147913	477777
2364	147973	477708
2365	148026	477613
2366	148093	477565
2367	148150	477484
2368	148216	477434
2369	148270	477342
2370	148331	477275
2371	148386	477189
2372	148478	477219
2373	148561	477225
2374	148626	477169
2375	148690	477112
2376	148754	477054
2377	148819	476997
2378	148885	476946
2379	148942	476865
2380	149022	476859
2381	149091	476816
2382	149148	476736
2383	149213	476683
2384	149289	476663
2385	149361	476630
2386	149448	476644
2387	149528	476636
2388	149592	476580
2389	149669	476563
2390	149747	476550
2391	149816	476506
2392	149878	476441
2393	149939	476373
2394	150006	476325
2395	150086	476316
2396	150149	476255
2397	150213	476199
2398	150281	476151
2399	150338	476072
2400	150398	476002
2401	150468	475960
2402	150535	475911
2403	150593	475833
2404	150662	475792
2405	150719	475710
2406	150777	475634
2407	150830	475540
2408	150883	475450
2409	150938	475363
2410	151001	475301
2411	151058	475221
2412	151118	475148
2413	151183	475095
2414	151238	475006
2415	151304	474957
2416	151362	474879
2417	151430	474832
2418	151492	474769
2419	151542	474665
2420	151606	474607
2421	151672	474554
2422	151729	474475
2423	151789	474406
2424	151849	474332
2425	151906	474252
2426	151963	474173
2427	152024	474107
2428	152081	474026
2429	152146	473971
2430	152205	473898
2431	152268	473834
2432	152334	473782
2433	152399	473727
2434	152461	473664
2435	152516	473576
2436	152591	473553
2437	152680	473574
2438	152749	473531
2439	152809	473458
2440	152871	473395
2441	152928	473315
2442	153002	473288
2443	153068	473234
2444	153133	473178
2445	153185	473084
2446	153248	473022
2447	153311	472960
2448	153374	472898
2449	153439	472843
2450	153501	472780
2451	153578	472761
2452	153643	472705
2453	153712	472663
2454	153778	472609
2455	153841	472547
2456	153898	472467
2457	153965	472418
2458	154034	472376
2459	154108	472347
2460	154175	472300
2461	154243	472254
2462	154297	472164
2463	154354	472084
2464	154423	472041
2465	154482	471968
2466	154553	471929
2467	154622	471885
2468	154682	471816
2469	154734	471721
2470	154800	471667
2471	154858	471593
2472	154904	471479
2473	154959	471391
2474	155025	471338
2475	155082	471259
2476	155139	471181
2477	155221	471176
2478	155298	471158
2479	155362	471100
2480	155416	471009
2481	155474	470934
2482	155548	470903
2483	155611	470844
2484	155686	470819
2485	155753	470769
2486	155823	470727
2487	155878	470642
2488	155940	470577
2489	155995	470491
2490	156061	470441
2491	156120	470364
2492	156177	470286
2493	156251	470258
2494	156311	470186
2495	156379	470142
2496	156447	470095
2497	156517	470053
2498	156579	469990
2499	156643	469929
2500	156715	469896
2501	156778	469834
2502	156836	469757
2503	156899	469694
2504	156970	469657
2505	157031	469589
2506	157102	469554
2507	157167	469498
2508	157228	469428
2509	157307	469415
2510	157365	469338
2511	157431	469285
2512	157491	469214
2513	157550	469142
2514	157618	469094
2515	157681	469033
2516	157742	468965
2517	157798	468884
