iter	MAPE	RMSE
7541	6.716278416	259913.1873
7542	6.716534886	259911.698
7543	6.716589543	259905.8423
7544	6.716600098	259905.214
7545	6.713269245	259904.6189
7546	6.715093202	259903.4959
7547	6.705741095	259896.9427
7548	6.714151452	259894.6206
7549	6.721282618	259894.4018
7550	6.720865648	259893.8233
7551	6.667774798	259891.5219
7552	6.670191543	259887.1322
7553	6.636748438	259885.3493
7554	6.637270988	259885.2423
7555	6.632081475	259884.7675
7556	6.637198011	259883.6723
7557	6.730541946	259881.8615
7558	6.713558711	259879.3974
7559	6.697936341	259874.7243
7560	6.717775087	259870.7918
7561	6.721636453	259870.1157
7562	6.725843379	259868.6238
7563	6.713604822	259867.0244
7564	6.721465058	259865.3117
7565	6.722690381	259861.7878
7566	6.718166865	259861.3353
7567	6.708297588	259861.2537
7568	6.71137014	259861.2344
7569	6.713856344	259842.6269
7570	6.715425453	259840.5239
7571	6.716152409	259838.459
7572	6.718770537	259837.1855
7573	6.716653985	259833.9945
7574	6.718534919	259830.711
7575	6.697759121	259825.2472
7576	6.696108534	259824.2982
7577	6.681386884	259818.5573
7578	6.676374551	259817.0445
7579	6.676155037	259816.8389
7580	6.685027455	259810.5915
7581	6.668846957	259792.8455
7582	6.682052745	259788.9323
7583	6.683235096	259787.9875
7584	6.691085341	259787.4192
7585	6.684860497	259779.978
7586	6.710546501	259775.8018
7587	6.713755209	259774.6357
7588	6.714373933	259771.8732
7589	6.713805496	259768.1454
7590	6.72034662	259760.5889
7591	6.720246957	259757.9052
7592	6.722576771	259756.8115
7593	6.723544046	259754.9329
7594	6.725964912	259753.6049
7595	6.724575516	259750.6392
7596	6.726136942	259750.2396
7597	6.725516027	259750.0972
7598	6.725930393	259743.8917
7599	6.727728267	259732.0299
7600	6.682568844	259730.0577
7601	6.689852895	259728.5441
7602	6.714735884	259726.0726
7603	6.708472889	259725.5375
7604	6.718031978	259725.2539
7605	6.684707317	259725.035
7606	6.689128317	259721.5511
7607	6.688611415	259721.0093
7608	6.682407746	259719.79
7609	6.701124793	259709.2078
7610	6.698509037	259707.53
7611	6.698265522	259707.3492
7612	6.703376401	259707.008
7613	6.668917661	259703.9021
7614	6.668963472	259703.7916
7615	6.679718835	259701.2664
7616	6.68813816	259695.5694
7617	6.686253575	259692.6498
7618	6.685306786	259692.5746
7619	6.689618275	259691.7383
7620	6.678643589	259690.5095
7621	6.677205249	259687.3916
7622	6.679133186	259687.3255
7623	6.692282083	259676.0794
7624	6.688122952	259673.7516
7625	6.684516663	259673.5855
7626	6.682947871	259672.3187
7627	6.682040096	259671.5962
7628	6.675521335	259655.6083
7629	6.674959504	259649.5059
7630	6.666789728	259646.927
7631	6.666324366	259643.4575
7632	6.6555444	259633.0292
7633	6.657032812	259631.4962
7634	6.664566269	259621.8918
7635	6.665559196	259620.9416
7636	6.656520839	259615.5074
7637	6.666111603	259614.9404
7638	6.66198601	259614.7568
7639	6.649291046	259614.0692
7640	6.659239617	259611.6314
7641	6.643545146	259609.1645
7642	6.646384308	259608.0521
7643	6.644202384	259605.959
7644	6.648991186	259602.2151
7645	6.650740001	259601.6463
7646	6.65304782	259598.9143
7647	6.651949425	259592.8547
7648	6.653393666	259586.3922
7649	6.651950963	259585.2783
7650	6.651219539	259584.5632
7651	6.651987444	259583.7926
7652	6.652254282	259582.2102
7653	6.649192846	259581.8678
7654	6.655424851	259573.5348
7655	6.654368402	259572.738
7656	6.655472734	259572.1559
7657	6.657971193	259565.8907
7658	6.657593284	259563.6215
7659	6.660719653	259563.3512
7660	6.657507237	259561.1306
7661	6.651655442	259531.8097
7662	6.648155656	259531.2286
7663	6.644665419	259528.7495
7664	6.644981138	259518.9667
7665	6.648177259	259516.975
7666	6.652258394	259516.5886
7667	6.645575102	259516.0471
7668	6.643809875	259513.4066
7669	6.644254751	259512.7189
7670	6.648428759	259507.8192
7671	6.642585425	259506.8434
7672	6.643894077	259502.6887
7673	6.640000086	259494.5657
7674	6.645001201	259491.2109
7675	6.642538418	259487.0267
7676	6.645891687	259486.6299
7677	6.639690601	259486.3551
7678	6.642178148	259485.2951
7679	6.644690702	259475.0821
7680	6.648961999	259474.1465
7681	6.653658654	259470.8038
7682	6.650398127	259467.9216
7683	6.650740843	259464.4004
7684	6.654516704	259462.8174
7685	6.654790663	259457.4568
7686	6.673558814	259455.2327
7687	6.662768727	259451.2769
7688	6.663461053	259450.2288
7689	6.665366009	259447.2575
7690	6.672410914	259400.1965
7691	6.671406873	259400.0165
7692	6.671530794	259396.1891
7693	6.671964093	259396.1311
7694	6.67081526	259395.6075
7695	6.66460152	259394.0444
7696	6.664148927	259394.0253
7697	6.657248208	259355.7269
7698	6.657440576	259353.7237
7699	6.65751663	259352.844
7700	6.652962856	259351.9402
7701	6.642331282	259349.5268
7702	6.641025779	259348.2123
7703	6.639974809	259347.1625
7704	6.634248339	259340.5882
7705	6.637249578	259334.3659
7706	6.638482664	259333.5676
7707	6.639591825	259332.4189
7708	6.635102239	259330.785
7709	6.627422322	259324.0661
7710	6.63106529	259320.3069
7711	6.630271027	259316.5215
7712	6.630448635	259278.0956
7713	6.633819707	259277.8852
7714	6.628792479	259270.9399
7715	6.631983951	259270.5839
7716	6.645652907	259268.7139
7717	6.646057515	259266.9229
7718	6.644880473	259264.1403
7719	6.647988088	259264.0081
7720	6.651678582	259262.6745
7721	6.639350314	259261.1454
7722	6.646870544	259260.8061
7723	6.647479816	259260.2419
7724	6.648767679	259258.5071
7725	6.639498314	259257.0693
7726	6.64036231	259256.4292
7727	6.651601655	259252.7291
7728	6.659146288	259251.8995
7729	6.654399473	259251.187
7730	6.654766928	259248.7004
7731	6.654218528	259248.0358
7732	6.647698368	259244.131
7733	6.653476777	259240.9139
7734	6.646566728	259239.8372
7735	6.644329702	259237.5148
7736	6.645610198	259237.2911
7737	6.64568751	259236.1945
7738	6.655924854	259230.6428
7739	6.646781592	259228.753
7740	6.64708968	259228.4658
7741	6.687060836	259227.4123
7742	6.682831678	259226.5499
7743	6.676684897	259226.3032
7744	6.681392982	259225.1295
7745	6.683795394	259221.3555
7746	6.683434388	259221.1385
7747	6.682852532	259216.2889
7748	6.684721411	259214.9406
7749	6.683957696	259214.5669
7750	6.683790314	259213.5709
7751	6.680595314	259206.7748
7752	6.663787807	259206.2679
7753	6.663431852	259205.9544
7754	6.662895811	259204.6732
7755	6.666299659	259202.762
7756	6.63934178	259183.645
7757	6.64228063	259183.3314
7758	6.642658851	259183.2314
7759	6.637879376	259181.3529
7760	6.650683187	259175.2918
7761	6.645301275	259121.8153
7762	6.651045456	259120.0316
7763	6.652277508	259118.7264
7764	6.653242803	259116.4801
7765	6.653189051	259116.0655
7766	6.638097039	259115.5772
7767	6.651218879	259112.6205
7768	6.663318622	259109.4036
7769	6.660322744	259105.2111
7770	6.661240181	259097.1478
7771	6.662401253	259094.0671
7772	6.661562792	259087.3535
7773	6.663931224	259085.4331
7774	6.663080156	259085.2418
7775	6.66211755	259083.9836
7776	6.662932001	259078.2411
7777	6.659927396	259076.8341
7778	6.656671051	259075.645
7779	6.657920849	259075.5348
7780	6.65409433	259073.6363
7781	6.654154684	259072.9083
7782	6.655407999	259071.6079
7783	6.642769238	259069.9938
7784	6.641567012	259064.5314
7785	6.65037067	259062.2338
7786	6.653058777	259061.2936
7787	6.648823082	259060.5629
7788	6.845548705	259046.0699
7789	6.849215172	259045.0986
7790	6.842800752	259043.236
7791	6.838246432	259039.5557
7792	6.838037709	259037.3188
7793	6.836371546	259035.2211
7794	6.82148046	259033.2844
7795	6.827363188	259030.887
7796	6.826005875	259030.3798
7797	6.826082733	259027.2225
7798	6.828266414	259025.9195
7799	6.826163688	259022.5553
7800	6.836629354	259020.483
7801	6.819702617	259019.7996
7802	6.832369318	259018.4259
7803	6.831964927	259016.3973
7804	6.830774519	259016.1539
7805	6.835704843	259012.5432
7806	6.830531174	259012.3277
7807	6.823709627	259011.3096
7808	6.825916377	259010.8189
7809	6.82541916	259007.0969
7810	6.822646703	259007.0011
7811	6.834510349	259006.6401
7812	6.846024151	259002.4474
7813	6.848468259	259001.0804
7814	6.847133039	258999.5974
7815	6.850268806	258991.5549
7816	6.847828557	258990.0009
7817	6.851541294	258985.5606
7818	6.852420029	258983.2259
7819	6.851267328	258981.0746
7820	6.88283963	258979.5348
7821	6.881645819	258968.5869
7822	6.884408536	258967.8888
7823	6.882394362	258965.8345
7824	6.883612368	258965.5107
7825	6.885514571	258940.8181
7826	6.884780963	258938.8234
7827	6.887949936	258937.5039
7828	6.910873016	258937.1998
7829	6.913794334	258933.6501
7830	6.919909878	258933.0081
7831	6.898222578	258931.9806
7832	6.899219966	258928.5662
7833	6.903987047	258924.8362
7834	6.90131377	258923.5723
7835	6.901124081	258923.0654
7836	6.90826154	258918.2411
7837	6.912385416	258918.1418
7838	6.910452809	258915.2631
7839	6.909430125	258912.4494
7840	6.923219661	258908.0124
7841	6.923416862	258907.7162
7842	6.924763325	258900.8952
7843	6.924838434	258900.8024
7844	6.911419496	258900.2297
7845	6.902469832	258896.7677
7846	6.906973915	258892.4113
7847	6.906538801	258891.4546
7848	6.895893867	258886.5656
7849	6.901159156	258884.0792
7850	6.89809299	258881.9722
7851	6.899316762	258877.8918
7852	6.890568539	258875.9691
7853	6.890286876	258873.8341
7854	6.887244571	258873.1185
7855	6.885423171	258871.1287
7856	6.877105991	258870.072
7857	6.882483106	258866.7633
7858	6.88043126	258864.5099
7859	6.883300477	258859.7543
7860	6.880414189	258859.693
7861	6.880932805	258859.448
7862	6.716107062	258858.3324
7863	6.793901796	258856.0798
7864	6.792024158	258854.1961
7865	6.790872546	258852.5342
7866	6.787227268	258850.9388
7867	6.789092891	258850.632
7868	6.788754318	258846.1195
7869	6.787471784	258846.018
7870	6.785172788	258845.6009
7871	6.795069727	258845.3275
7872	6.794969244	258844.5457
7873	6.794577054	258832.0361
7874	6.795944454	258830.7952
7875	6.79045083	258829.9356
7876	6.791727995	258823.38
7877	6.794263217	258821.7423
7878	6.791880494	258820.8445
7879	6.784644304	258817.8258
7880	6.786176503	258814.4887
7881	6.786938313	258814.4148
7882	6.785771488	258809.732
7883	6.785914936	258808.2323
7884	6.797272316	258805.2158
7885	6.79953977	258804.6801
7886	6.797259963	258804.4456
7887	6.796603644	258800.9941
7888	6.795326568	258799.495
7889	6.805212878	258798.2903
7890	6.804329866	258797.1295
7891	6.802391711	258796.7587
7892	6.80186444	258795.2935
7893	6.803822491	258793.937
7894	6.77413537	258793.4069
7895	6.77360914	258793.3071
7896	6.802491447	258791.9868
7897	6.80049021	258791.5061
7898	6.820272944	258789.0861
7899	6.820360167	258785.5713
7900	6.81850388	258776.2548
7901	6.818847515	258776.2346
7902	6.804732962	258773.1629
7903	6.807832328	258772.3496
7904	6.810980283	258771.9492
7905	6.813515263	258765.632
7906	6.813319299	258753.2586
7907	6.812248639	258753.0041
7908	6.809275691	258750.9589
7909	6.808959167	258747.2275
7910	6.809383795	258736.4902
7911	6.809376435	258734.7653
7912	6.810937678	258732.2272
7913	6.830075538	258730.3378
7914	6.838631687	258729.5069
7915	6.836647424	258727.0162
7916	6.834924604	258726.78
7917	6.834409728	258724.8868
7918	6.835348421	258724.8242
7919	6.827704438	258721.8174
7920	6.823112741	258707.9896
7921	6.830003527	258706.2005
7922	6.826877463	258705.5925
7923	6.829833821	258705.4663
7924	6.829557913	258704.7764
7925	6.817045834	258702.2636
7926	6.8132532	258700.5533
7927	6.816307392	258699.0402
7928	6.817897757	258685.5377
7929	6.816071512	258685.2606
7930	6.817119633	258681.1656
7931	6.819390341	258679.7302
7932	6.819337241	258679.4134
7933	6.813150042	258678.5137
7934	6.818308315	258672.2143
7935	6.817257638	258653.4062
7936	6.800121149	258648.8114
7937	6.80758864	258646.79
7938	6.80844689	258643.9334
7939	6.808891916	258643.7779
7940	6.799661915	258642.3844
7941	6.803782582	258642.121
7942	6.804762225	258641.2537
7943	6.80620893	258640.8929
7944	6.798835064	258639.0873
7945	6.79985647	258636.0249
7946	6.793455401	258632.6815
7947	6.795338155	258632.3229
7948	6.789126776	258624.484
7949	6.786235071	258623.2503
7950	6.799272709	258621.4639
7951	6.802057698	258621.0893
7952	6.79018155	258618.4048
7953	6.789421876	258611.1354
7954	6.786787614	258607.893
7955	6.792550523	258599.7582
7956	6.799030514	258571.7918
7957	6.796524179	258571.2291
7958	6.798548438	258569.2726
7959	6.816113236	258568.2969
7960	6.816080752	258567.8797
7961	6.773135615	258565.2134
7962	6.767358909	258562.8076
7963	6.807173427	258551.5241
7964	6.80738702	258549.9384
7965	6.819359215	258542.3055
7966	6.818528084	258542.1724
7967	6.821033394	258541.6383
7968	6.821172094	258541.1428
7969	6.803337073	258540.3905
7970	6.803824564	258540.1519
7971	6.804590852	258536.5036
7972	6.806652163	258535.7827
7973	6.810487675	258534.0024
7974	6.809788849	258532.5549
7975	6.802714598	258527.7969
7976	6.803206774	258527.3324
7977	6.802946282	258521.6195
7978	6.810797952	258516.0677
7979	6.806413105	258513.7743
7980	6.813232891	258505.3294
7981	6.809534023	258504.8243
7982	6.789550739	258504.151
7983	6.784710494	258503.5198
7984	6.786853203	258502.7177
7985	6.789981127	258502.6927
7986	6.787253252	258496.0542
7987	6.799931467	258495.2715
7988	6.79820497	258493.4835
7989	6.771363055	258492.5254
7990	6.777443275	258492.3391
7991	6.774726002	258491.2513
7992	6.801989688	258488.824
7993	6.800502382	258488.1775
7994	6.802213297	258482.4647
7995	6.804762202	258475.2799
7996	6.799478273	258472.4562
7997	6.792371197	258453.2867
7998	6.792156755	258453.023
7999	6.792486143	258451.832
8000	6.797361511	258451.2825
8001	6.794151117	258448.6354
8002	6.81491337	258445.893
8003	6.815506851	258444.7979
8004	6.812856518	258443.5612
8005	6.812468393	258443.3239
8006	6.815976949	258439.4989
8007	6.813205139	258437.6717
8008	6.825504595	258435.1598
8009	6.820038226	258430.2993
8010	6.794369273	258423.4845
8011	6.798507739	258419.911
8012	6.801276285	258417.9787
8013	6.812061268	258414.468
8014	6.812251521	258411.1576
8015	6.814925392	258408.1077
8016	6.812515222	258407.6209
8017	6.815223421	258398.3795
8018	6.81498105	258397.052
8019	6.827647969	258395.5787
8020	6.828336672	258393.3587
8021	6.827066433	258392.6967
8022	6.820226849	258389.4821
8023	6.825553866	258386.7648
8024	6.826215296	258386.691
8025	6.828706513	258386.0504
8026	6.830806964	258385.2707
8027	6.83044747	258385.0324
8028	6.824775067	258375.6038
8029	6.826431615	258375.5849
8030	6.825410369	258367.9471
8031	6.827240414	258367.642
8032	6.824735471	258366.4976
8033	6.829320993	258364.1676
8034	6.828691022	258362.2036
8035	6.824731302	258362.1879
8036	6.838438602	258361.4679
8037	6.835302005	258361.1574
8038	6.832906516	258359.9214
8039	6.839550921	258354.2782
8040	6.84086081	258352.5621
8041	6.838953442	258350.3517
8042	6.838823984	258348.367
8043	6.838687312	258346.9219
8044	6.838079554	258346.5272
8045	6.836592373	258346.3574
8046	6.838605068	258345.1016
8047	6.892542535	258341.7273
8048	6.900874867	258340.7461
8049	6.899685432	258339.9842
8050	6.895689291	258337.3161
8051	6.898832674	258336.8356
8052	6.892128067	258335.6935
8053	6.900356263	258334.7599
8054	6.900479541	258332.218
8055	6.898461266	258331.73
8056	6.850577216	258329.2215
8057	6.856737969	258326.261
8058	6.837701664	258323.7892
8059	6.834410294	258322.7255
8060	6.843814818	258319.9592
8061	6.844319204	258319.4036
8062	6.846137855	258317.0949
8063	6.839096975	258316.8918
8064	6.85588803	258313.1905
8065	6.883741651	258311.9564
8066	6.877532738	258310.832
8067	6.879571934	258310.614
8068	6.879292695	258310.5524
8069	6.875933715	258308.0856
8070	6.875658424	258307.5799
8071	6.875929598	258307.3559
8072	6.87659915	258304.6058
8073	6.877743683	258303.5997
8074	6.877472194	258303.468
8075	6.877130601	258303.376
8076	6.867446827	258298.4405
8077	6.869320868	258297.3654
8078	6.870924048	258296.7053
8079	6.865876939	258296.5416
8080	6.868482944	258292.8218
8081	6.867340981	258292.4028
8082	6.879887789	258287.8963
8083	6.880061064	258285.4655
8084	6.87972115	258251.583
8085	6.880440278	258250.4385
8086	6.886282677	258242.7351
8087	6.884913809	258241.3089
8088	6.884544603	258238.1588
8089	6.887419709	258236.57
8090	6.883714396	258235.9932
8091	6.884916268	258234.2675
8092	6.888266628	258232.3767
8093	6.886024362	258232.1371
8094	6.88184036	258225.5205
8095	6.886001514	258224.4252
8096	6.887982675	258224.3153
8097	6.881062751	258216.6532
8098	6.878932029	258215.4471
8099	6.878514122	258211.9578
8100	6.946801889	258209.705
8101	6.942673888	258207.9899
8102	6.941936946	258198.2542
8103	6.942380085	258198.2108
8104	6.935293145	258190.5847
8105	6.938378362	258189.9967
8106	6.935090914	258187.2114
8107	6.934266564	258186.7377
8108	6.934104275	258182.1582
8109	6.931292635	258176.8167
8110	6.935500472	258171.9833
8111	6.935680795	258171.6551
8112	6.93533146	258170.7614
8113	6.935593663	258170.1911
8114	6.922428568	258167.6763
8115	6.922502735	258167.4423
8116	6.953688703	258156.8185
8117	6.971026818	258152.2807
8118	6.980508176	258144.9417
8119	6.97288541	258144.2197
8120	6.969193441	258140.4876
8121	6.969155305	258139.3836
8122	6.972292107	258136.8586
8123	6.973483612	258136.376
8124	6.977910431	258136.3313
8125	6.982615172	258135.8858
8126	6.953115251	258135.1385
8127	6.950500397	258110.9094
8128	6.95006127	258107.0468
8129	6.938673275	258105.5312
8130	6.942252949	258104.542
8131	6.915959991	258103.3161
8132	6.918420995	258100.1552
8133	6.919201327	258098.1117
8134	6.931455127	258096.6975
8135	6.931236712	258095.2439
8136	6.922168539	258094.4637
8137	6.918570618	258092.9976
8138	6.918759387	258092.125
8139	6.912402002	258091.5714
8140	6.918405547	258090.5736
8141	6.931217637	258085.9844
8142	6.975762713	258083.9374
8143	6.967394692	258082.8497
8144	6.951686857	258081.3614
8145	6.941017185	258079.9276
8146	6.94876587	258073.5926
8147	6.933499177	258072.7277
8148	6.93830363	258072.5238
8149	6.941430978	258069.2755
8150	6.970986256	258068.3039
8151	6.971039678	258066.2997
8152	6.969256794	258065.6062
8153	6.970060585	258065.0693
8154	6.971834101	258063.7422
8155	6.968942358	258062.1498
8156	6.966047861	258061.3449
8157	6.966911543	258061.1137
8158	6.960373726	258057.3518
8159	6.961529322	258055.8309
8160	6.956826954	258054.8353
8161	6.954770673	258053.445
8162	6.949576192	258051.6213
8163	6.9463955	258051.128
8164	6.943562074	258050.5627
8165	6.943358766	258050.3826
8166	6.949599666	258017.1042
8167	6.950515786	258015.1132
8168	6.952109803	258014.5008
8169	6.966589235	258006.6033
8170	6.955049012	258003.4307
8171	6.953391557	258003.3579
8172	6.954004683	258002.9751
8173	6.952607322	257999.264
8174	6.958633503	257998.2043
8175	6.966643509	257997.8184
8176	6.982147871	257997.4059
8177	6.980122298	257997.3732
8178	6.974688444	257997.0992
8179	6.97062957	257961.8141
8180	6.971271311	257960.7443
8181	6.968545336	257958.4843
8182	6.968130651	257957.075
8183	6.967390637	257957.074
8184	6.985725006	257956.3523
8185	6.982884834	257955.8499
8186	6.975355301	257949.4386
8187	6.97555177	257948.8899
8188	6.972813388	257947.8244
8189	6.950225278	257943.7267
8190	6.944137356	257942.527
8191	6.944628204	257942.2778
8192	6.951705741	257941.6184
8193	6.950695018	257940.3953
8194	6.948214204	257939.4366
8195	6.951575574	257938.4978
8196	6.954484943	257938.2138
8197	6.945049119	257937.1379
8198	6.935972949	257936.1953
8199	6.940140054	257935.7639
8200	6.938099763	257933.8764
8201	6.933830524	257933.2563
8202	6.931436288	257932.7876
8203	6.940108512	257930.8647
8204	6.93948893	257930.4132
8205	6.941472739	257929.8461
8206	6.942512728	257926.5121
8207	6.943523396	257926.299
8208	6.943773796	257920.8082
8209	6.952342861	257920.4642
8210	6.97026322	257919.8298
8211	6.974917815	257917.4305
8212	6.970689419	257914.6166
8213	6.966948051	257904.7245
8214	6.972478394	257902.3321
8215	6.973692448	257901.489
8216	6.97479531	257900.8728
8217	6.973292238	257900.0576
8218	6.975458088	257899.8705
8219	6.974921008	257899.6379
8220	6.961336118	257895.3277
8221	6.961867688	257893.572
8222	6.963083321	257893.5612
8223	6.962665712	257893.5396
8224	6.963102595	257890.1175
8225	6.964598276	257888.6615
8226	6.969201026	257886.3378
8227	6.970913433	257884.1983
8228	6.964202341	257883.6718
8229	6.953958858	257882.8972
8230	6.95380732	257875.725
8231	6.96079736	257875.2109
8232	6.961600774	257864.5223
8233	6.960061501	257864.4327
8234	6.958782784	257862.7483
8235	6.956859829	257861.8612
8236	6.970556719	257859.1266
8237	6.969550026	257859.0398
8238	6.977973567	257858.5524
8239	6.979625873	257856.772
8240	6.984197523	257855.9027
8241	6.978493271	257855.3789
8242	6.97466916	257855.2368
8243	6.970977409	257821.6133
8244	6.971845079	257819.0757
8245	6.911490117	257817.0062
8246	6.905645612	257814.6474
8247	6.906732726	257813.7589
8248	6.901172033	257813.3168
8249	6.906771295	257812.7324
8250	6.906862455	257812.1838
8251	6.913568604	257810.7565
8252	6.913060459	257809.9095
8253	6.913138764	257807.5479
8254	6.908543395	257807.111
8255	6.913887742	257804.7405
8256	6.916879631	257803.7129
8257	6.911486548	257802.2927
8258	6.908275779	257802.1297
8259	6.908150389	257802.0628
8260	6.915409847	257800.8009
8261	6.917132539	257793.9977
8262	6.91464038	257790.4412
8263	6.911695502	257788.9561
8264	6.906448897	257787.0873
8265	6.905542658	257784.2552
8266	6.909487435	257784.1754
8267	6.847461209	257782.0252
8268	6.851229314	257774.359
8269	6.85069247	257772.8682
8270	6.847430992	257769.8171
8271	6.848848115	257768.3449
8272	6.847571667	257766.2696
8273	6.85317139	257762.8391
8274	6.852667212	257762.5713
8275	6.846314525	257762.435
8276	6.846310049	257762.0268
8277	6.850917016	257758.6857
8278	6.849185452	257757.7836
8279	6.820626598	257757.4142
8280	6.824674499	257744.7653
8281	6.819390788	257734.7416
8282	6.815659883	257734.196
8283	6.81781829	257732.0206
8284	6.825865424	257730.8147
8285	6.828285896	257728.8949
8286	6.832897462	257725.6237
8287	6.833360558	257725.4478
8288	6.826790685	257723.9871
8289	6.823664517	257721.256
8290	6.823727786	257720.443
8291	6.827614754	257720.3847
8292	6.827030172	257719.526
8293	6.829793934	257718.4256
8294	6.857279808	257713.3705
8295	6.856038929	257712.2982
8296	6.857370288	257710.1695
8297	6.846656621	257707.9608
8298	6.839796201	257705.2799
8299	6.831622594	257703.7216
8300	6.829712865	257703.0141
8301	6.83482745	257697.6231
8302	6.819789776	257697.3447
8303	6.824980112	257694.3642
8304	6.824972355	257682.048
8305	6.823426426	257678.4695
8306	6.817216621	257674.0298
8307	6.814804379	257672.6831
8308	6.816508796	257672.4013
8309	6.81670641	257665.4852
8310	6.817885679	257652.2373
8311	6.81654755	257652.064
8312	6.818710809	257650.4869
8313	6.824655192	257649.4278
8314	6.814804604	257647.853
8315	6.785464321	257643.3659
8316	6.787506586	257643.0818
8317	6.633246964	257640.2927
8318	6.633341383	257638.64
8319	6.633666653	257638.1956
8320	6.699728497	257633.403
8321	6.711247825	257628.0372
8322	6.709796719	257624.1085
8323	6.713832787	257621.5433
8324	6.712394291	257616.7273
8325	6.715149731	257615.4767
8326	6.705775622	257613.1393
8327	6.710771053	257609.0823
8328	6.693273385	257604.0549
8329	6.697917029	257603.6024
8330	6.72044917	257603.3406
8331	6.713504992	257602.206
8332	6.708824244	257597.1334
8333	6.713474281	257596.6487
8334	6.713423639	257594.2218
8335	6.689655365	257593.9892
8336	6.68577742	257575.3078
8337	6.127792216	257573.0462
8338	6.12975039	257564.1962
8339	6.127344749	257562.7001
8340	6.127628133	257561.5912
8341	6.127118648	257561.4157
8342	6.127465492	257560.7065
8343	6.127184048	257559.3611
8344	6.123376161	257557.4621
8345	6.119497872	257557.1663
8346	6.121598202	257554.5672
8347	6.121667888	257554.219
8348	6.122627809	257552.7326
8349	6.122090837	257552.167
8350	6.117515593	257535.7977
8351	6.126570338	257535.048
8352	6.134064203	257534.4535
8353	6.134490566	257531.8588
8354	6.13498613	257531.5867
8355	6.140922195	257527.9466
8356	6.141759264	257525.2118
8357	6.149758855	257500.0494
8358	6.172526236	257494.9528
8359	6.195288624	257491.1825
8360	6.194106669	257489.2081
8361	6.19471812	257488.3492
8362	6.232016796	257484.4287
8363	6.232157982	257484.1982
8364	6.23176271	257484.0175
8365	6.224866715	257482.5752
8366	6.222512121	257481.0343
8367	6.232491913	257479.9742
8368	6.239813543	257476.8643
8369	6.244820545	257474.8206
8370	6.246661532	257472.16
8371	6.247050886	257470.605
8372	6.243130527	257466.8584
8373	6.243731415	257462.0102
8374	6.240536481	257460.8481
8375	6.252791658	257460.2525
8376	6.250828203	257457.9062
8377	6.250924165	257456.8807
8378	6.249257073	257453.6421
8379	6.251072676	257451.8771
8380	6.241151935	257448.8109
8381	6.25749175	257445.9428
8382	6.254924933	257444.5983
8383	6.251522636	257444.1237
8384	6.248809402	257440.2542
8385	6.248075983	257440.2258
8386	6.245747197	257439.8504
8387	6.248810682	257437.5218
8388	6.253931775	257436.781
8389	6.254514086	257436.4587
8390	6.183176507	257426.0608
8391	6.17830253	257424.1195
8392	6.169549754	257422.041
8393	6.169467195	257420.557
8394	6.165031119	257418.9476
8395	6.159764411	257418.067
8396	6.15309434	257417.7584
8397	6.156234932	257415.805
8398	6.163693421	257413.5204
8399	6.174033387	257406.1059
8400	6.175624476	257403.4388
8401	6.17954546	257402.3984
8402	6.175767084	257401.8787
8403	6.174206842	257398.7624
8404	6.165038516	257398.0401
8405	6.167272079	257391.4762
8406	6.16788815	257388.7466
8407	6.167786485	257388.4322
8408	6.167748533	257384.8414
8409	6.169580759	257384.8267
8410	6.168819964	257382.7638
8411	6.167977029	257366.2092
8412	6.173473108	257365.0285
8413	6.187566179	257364.0841
8414	6.18297964	257362.7152
8415	6.179030278	257362.5356
8416	6.18204852	257361.3808
8417	6.175587307	257360.507
8418	6.180537962	257360.2538
8419	6.177866566	257351.1854
8420	6.179508327	257347.1598
8421	6.167110261	257335.6758
8422	6.166962996	257330.4625
8423	6.165592966	257330.4369
8424	6.169810365	257327.4962
8425	6.168378232	257274.1547
8426	6.204244223	257273.1534
8427	6.203993744	257272.8774
8428	6.196608738	257219.8602
8429	6.196016584	257216.3911
8430	6.200709432	257216.344
8431	6.197771901	257211.9555
8432	6.192336937	257210.6901
8433	6.190319395	257208.6504
8434	6.193392702	257208.1315
8435	6.188184478	257206.1367
8436	6.226841103	257205.0204
8437	6.255102048	257195.2898
8438	6.247975244	257194.9623
8439	6.246838451	257190.1974
8440	6.236393448	257189.5645
8441	6.239380308	257186.0947
8442	6.240313935	257184.1175
8443	6.24153236	257180.9892
8444	6.251844498	257180.3358
8445	6.246172654	257179.392
8446	6.240717853	257176.4168
8447	6.245308054	257174.4993
8448	6.243482497	257171.4796
8449	6.235218469	257170.4261
8450	6.225677705	257166.2964
8451	6.22650663	257166.037
8452	6.226241352	257164.8965
8453	6.219042509	257164.6265
8454	6.216230306	257164.5745
8455	6.190246719	257160.5883
8456	6.190709773	257159.2643
8457	6.194366342	257157.931
8458	6.194933757	257155.123
8459	6.201761291	257154.121
8460	6.057400377	257144.2164
8461	6.053259061	257142.0303
8462	6.057815527	257140.5087
8463	6.055375529	257140.312
8464	6.061142635	257136.7361
8465	6.590937089	257135.0563
8466	6.588667628	257132.9996
8467	6.592909451	257131.1081
8468	6.594266068	257127.702
8469	6.593421633	257126.5465
8470	6.590303424	257126.317
8471	6.585752887	257122.8102
8472	6.597242577	257120.1394
8473	6.599217506	257119.6731
8474	6.59503314	257117.6084
8475	6.595286884	257116.2238
8476	6.593982046	257116.0363
8477	6.591221642	257112.8569
8478	6.595843693	257112.4065
8479	6.597718963	257110.9216
